id,currently_anchored,did_accept_challenge,question_object_id,island_id,participant_id,question_content_type_id,treasure_id,last_anchored_at,challenge_accepted_at,did_open_treasure,did_reach,reached_at,treasure_opened_at,currently_in,is_treasure_visible,did_spade,spaded_at
1604,f,f,127,29,276,15,25,,,f,f,,,f,f,f,
1605,f,f,132,30,276,15,22,,,f,f,,,f,f,f,
1606,f,f,140,31,276,15,20,,,f,f,,,f,f,f,
1607,f,f,23,32,276,14,13,,,f,f,,,f,f,f,
1608,f,f,144,33,276,15,29,,,f,f,,,f,f,f,
1609,f,f,152,34,276,15,30,,,f,f,,,f,f,f,
1610,f,f,21,35,276,14,4,,,f,f,,,f,f,f,
1611,f,f,5,1,271,15,28,,,f,f,,,f,f,f,
1612,f,f,10,2,271,15,4,,,f,f,,,f,f,f,
1613,f,f,19,3,271,15,26,,,f,f,,,f,f,f,
1614,f,f,25,4,271,15,14,,,f,f,,,f,f,f,
1615,f,f,28,5,271,15,25,,,f,f,,,f,f,f,
1616,f,f,34,6,271,15,29,,,f,f,,,f,f,f,
1617,f,f,36,7,271,15,19,,,f,f,,,f,f,f,
1618,f,f,2,8,271,14,31,,,f,f,,,f,f,f,
1619,f,f,17,9,271,14,8,,,f,f,,,f,f,f,
1620,f,f,41,10,271,15,33,,,f,f,,,f,f,f,
1621,f,f,46,11,271,15,18,,,f,f,,,f,f,f,
1622,f,f,49,12,271,15,2,,,f,f,,,f,f,f,
1623,f,f,53,13,271,15,32,,,f,f,,,f,f,f,
1624,f,f,60,14,271,15,27,,,f,f,,,f,f,f,
1625,f,f,68,15,271,15,24,,,f,f,,,f,f,f,
1626,f,f,71,16,271,15,34,,,f,f,,,f,f,f,
1627,f,f,72,17,271,15,16,,,f,f,,,f,f,f,
1628,f,f,82,18,271,15,30,,,f,f,,,f,f,f,
1629,f,f,86,19,271,15,13,,,f,f,,,f,f,f,
1630,f,f,,20,271,,,,,f,f,,,f,f,f,
1631,f,f,91,21,271,15,7,,,f,f,,,f,f,f,
1649,f,t,24,4,208,15,24,2020-03-28 11:03:12.227444+00,2020-03-28 11:04:23.795976+00,f,t,2020-03-28 10:46:54.135143+00,,f,t,f,
1632,f,f,98,22,271,15,6,,,f,f,,,f,f,f,
1633,f,f,99,23,271,15,22,,,f,f,,,f,f,f,
1640,f,f,131,30,271,15,23,,,f,t,2020-03-28 11:32:10.250886+00,,t,f,f,
1634,f,f,104,24,271,15,21,,,f,f,,,f,f,f,
1647,f,t,12,2,208,15,12,2020-03-28 12:10:01.702188+00,2020-03-28 12:10:22.58604+00,f,t,2020-03-28 12:09:44.201475+00,,f,t,f,
1635,f,f,110,25,271,15,17,,,f,f,,,f,f,f,
1653,f,f,8,8,208,14,20,,,f,t,2020-03-28 12:27:45.610555+00,,f,f,f,
1636,f,f,115,26,271,15,15,,,f,f,,,f,f,f,
1637,f,f,121,27,271,15,12,,,f,f,,,f,f,f,
1654,f,t,15,9,208,14,29,2020-03-28 12:29:40.533245+00,2020-03-28 12:29:54.553636+00,f,t,2020-03-28 12:29:28.538887+00,,f,t,f,
1638,f,f,125,28,271,15,10,,,f,f,,,f,f,f,
1639,f,f,129,29,271,15,20,,,f,f,,,f,f,f,
1656,t,t,43,11,208,15,23,2020-03-28 12:58:34.299479+00,2020-03-28 12:58:49.700954+00,t,t,2020-03-28 12:51:09.932565+00,2020-03-28 13:25:43.931136+00,t,t,f,
1641,f,f,139,31,271,15,11,,,f,f,,,f,f,f,
1642,f,f,24,32,271,14,5,,,f,f,,,f,f,f,
1643,f,f,144,33,271,15,9,,,f,f,,,f,f,f,
1644,f,f,151,34,271,15,1,,,f,f,,,f,f,f,
1645,f,f,22,35,271,14,3,,,f,f,,,f,f,f,
1646,f,f,4,1,208,15,3,,,f,f,,,f,f,f,
1648,f,f,18,3,208,15,16,,,f,f,,,f,f,f,
1650,f,f,31,5,208,15,30,,,f,f,,,f,f,f,
1651,f,f,33,6,208,15,13,,,f,f,,,f,f,f,
1652,f,f,36,7,208,15,6,,,f,f,,,f,f,f,
1655,f,f,41,10,208,15,34,,,f,f,,,f,f,f,
1657,f,f,47,12,208,15,22,,,f,f,,,f,f,f,
1658,f,f,53,13,208,15,28,,,f,f,,,f,f,f,
1659,f,f,58,14,208,15,7,,,f,f,,,f,f,f,
1660,f,f,64,15,208,15,33,,,f,f,,,f,f,f,
1661,f,f,71,16,208,15,19,,,f,f,,,f,f,f,
1662,f,f,76,17,208,15,5,,,f,f,,,f,f,f,
1663,f,f,82,18,208,15,11,,,f,f,,,f,f,f,
1664,f,f,84,19,208,15,17,,,f,f,,,f,f,f,
1665,f,f,,20,208,,,,,f,f,,,f,f,f,
1666,f,f,89,21,208,15,14,,,f,f,,,f,f,f,
1667,f,f,94,22,208,15,15,,,f,f,,,f,f,f,
1668,f,f,100,23,208,15,27,,,f,f,,,f,f,f,
1669,f,f,104,24,208,15,31,,,f,f,,,f,f,f,
1670,f,f,109,25,208,15,18,,,f,f,,,f,f,f,
1671,f,f,116,26,208,15,10,,,f,f,,,f,f,f,
1672,f,f,121,27,208,15,32,,,f,f,,,f,f,f,
1673,f,f,125,28,208,15,21,,,f,f,,,f,f,f,
1674,f,f,130,29,208,15,8,,,f,f,,,f,f,f,
1675,f,f,133,30,208,15,25,,,f,f,,,f,f,f,
1676,f,f,141,31,208,15,2,,,f,f,,,f,f,f,
1677,f,f,26,32,208,14,9,,,f,f,,,f,f,f,
1678,f,f,146,33,208,15,26,,,f,f,,,f,f,f,
1679,f,f,152,34,208,15,1,,,f,f,,,f,f,f,
1680,f,f,20,35,208,14,4,,,f,f,,,f,f,f,
1681,f,f,4,1,246,15,20,,,f,f,,,f,f,f,
1682,f,f,9,2,246,15,11,,,f,f,,,f,f,f,
1683,f,f,16,3,246,15,5,,,f,f,,,f,f,f,
1684,f,f,25,4,246,15,23,,,f,f,,,f,f,f,
1685,f,f,29,5,246,15,19,,,f,f,,,f,f,f,
1686,f,f,32,6,246,15,1,,,f,f,,,f,f,f,
1687,f,f,36,7,246,15,12,,,f,f,,,f,f,f,
1688,f,f,5,8,246,14,21,,,f,f,,,f,f,f,
1689,f,f,11,9,246,14,3,,,f,f,,,f,f,f,
1690,f,f,41,10,246,15,24,,,f,f,,,f,f,f,
1691,f,f,42,11,246,15,14,,,f,f,,,f,f,f,
1692,f,f,50,12,246,15,33,,,f,f,,,f,f,f,
1693,f,f,53,13,246,15,4,,,f,f,,,f,f,f,
1694,f,f,60,14,246,15,31,,,f,f,,,f,f,f,
1695,f,f,67,15,246,15,13,,,f,f,,,f,f,f,
1696,f,f,71,16,246,15,10,,,f,f,,,f,f,f,
1697,f,f,73,17,246,15,16,,,f,f,,,f,f,f,
1698,f,f,77,18,246,15,22,,,f,f,,,f,f,f,
1699,f,f,88,19,246,15,32,,,f,f,,,f,f,f,
1700,f,f,,20,246,,,,,f,f,,,f,f,f,
1701,f,f,93,21,246,15,28,,,f,f,,,f,f,f,
1702,f,f,94,22,246,15,30,,,f,f,,,f,f,f,
1703,f,f,101,23,246,15,18,,,f,f,,,f,f,f,
1704,f,f,107,24,246,15,15,,,f,f,,,f,f,f,
1705,f,f,109,25,246,15,34,,,f,f,,,f,f,f,
1706,f,f,116,26,246,15,6,,,f,f,,,f,f,f,
1707,f,f,123,27,246,15,7,,,f,f,,,f,f,f,
1708,f,f,125,28,246,15,9,,,f,f,,,f,f,f,
1709,f,f,130,29,246,15,25,,,f,f,,,f,f,f,
1710,f,f,136,30,246,15,27,,,f,f,,,f,f,f,
1711,f,f,143,31,246,15,26,,,f,f,,,f,f,f,
1712,f,f,24,32,246,14,17,,,f,f,,,f,f,f,
1713,f,f,149,33,246,15,29,,,f,f,,,f,f,f,
1728,f,t,54,13,214,15,20,2020-03-28 09:13:25.477361+00,2020-03-28 09:13:49.795445+00,t,t,2020-03-28 09:12:13.498719+00,2020-03-28 09:13:31.110816+00,f,t,f,
1727,f,t,51,12,214,15,34,2020-03-28 08:41:39.912932+00,2020-03-28 08:41:52.620915+00,t,t,2020-03-28 08:41:21.105929+00,2020-03-28 09:02:39.099361+00,f,t,f,
1714,f,f,152,34,246,15,2,,,f,f,,,f,f,f,
1725,f,t,40,10,214,15,23,2020-03-28 06:54:29.605865+00,2020-03-28 06:55:18.587552+00,f,t,2020-03-28 06:52:44.266723+00,,f,t,f,
1715,f,f,20,35,246,14,8,,,f,f,,,f,f,f,
1716,f,f,7,1,214,15,18,,,f,f,,,f,f,f,
1730,f,f,64,15,214,15,15,2020-03-28 13:44:25.480941+00,,t,t,2020-03-28 13:44:13.719965+00,2020-03-28 13:44:33.660902+00,f,t,f,
1717,f,f,12,2,214,15,24,,,f,f,,,f,f,f,
1718,f,f,17,3,214,15,25,,,f,f,,,f,f,f,
1752,f,t,8,2,287,15,21,2020-03-28 07:47:07.61059+00,2020-03-28 07:47:25.74533+00,f,t,2020-03-28 07:46:57.220766+00,,f,t,f,
1719,f,f,24,4,214,15,28,,,f,f,,,f,f,f,
1726,f,t,46,11,214,15,32,2020-03-28 07:30:50.018237+00,2020-03-28 07:31:03.268259+00,t,t,2020-03-28 07:30:39.62674+00,2020-03-28 08:39:22.738131+00,f,t,f,
1729,f,f,60,14,214,15,33,2020-03-28 13:45:32.172552+00,,t,t,2020-03-28 13:45:12.307664+00,2020-03-28 13:45:40.839344+00,f,t,f,
1720,f,f,29,5,214,15,31,,,f,f,,,f,f,f,
1721,f,f,32,6,214,15,19,,,f,f,,,f,f,f,
1737,t,f,97,22,214,15,26,2020-03-28 13:48:40.140301+00,,t,t,2020-03-28 13:48:27.327751+00,2020-03-28 13:50:05.767371+00,t,t,f,
1722,f,f,36,7,214,15,6,,,f,f,,,f,f,f,
1723,f,f,3,8,214,14,2,,,f,f,,,f,f,f,
1724,f,f,15,9,214,14,1,,,f,f,,,f,f,f,
1731,f,f,71,16,214,15,13,,,f,f,,,f,f,f,
1732,f,f,74,17,214,15,9,,,f,f,,,f,f,f,
1733,f,f,78,18,214,15,21,,,f,f,,,f,f,f,
1734,f,f,88,19,214,15,27,,,f,f,,,f,f,f,
1735,f,f,,20,214,,,,,f,f,,,f,f,f,
1736,f,f,91,21,214,15,22,,,f,f,,,f,f,f,
1738,f,f,101,23,214,15,29,,,f,f,,,f,f,f,
1739,f,f,107,24,214,15,16,,,f,f,,,f,f,f,
1740,f,f,110,25,214,15,11,,,f,f,,,f,f,f,
1741,f,f,118,26,214,15,17,,,f,f,,,f,f,f,
1742,f,f,124,27,214,15,14,,,f,f,,,f,f,f,
1743,f,f,125,28,214,15,10,,,f,f,,,f,f,f,
1744,f,f,128,29,214,15,7,,,f,f,,,f,f,f,
1745,f,f,132,30,214,15,30,,,f,f,,,f,f,f,
1746,f,f,139,31,214,15,4,,,f,f,,,f,f,f,
1747,f,f,30,32,214,14,12,,,f,f,,,f,f,f,
1748,f,f,148,33,214,15,5,,,f,f,,,f,f,f,
1749,f,f,151,34,214,15,3,,,f,f,,,f,f,f,
1750,f,f,21,35,214,14,8,,,f,f,,,f,f,f,
1751,f,f,5,1,287,15,26,,,f,f,,,f,f,f,
1753,f,f,19,3,287,15,31,,,f,f,,,f,f,f,
1763,f,f,56,13,287,15,14,,,f,t,2020-03-28 07:13:15.691852+00,,f,f,f,
1755,f,f,30,5,287,15,7,,,f,f,,,f,f,f,
1762,f,f,47,12,287,15,6,,,f,t,2020-03-28 07:13:38.797197+00,,f,f,f,
1756,f,f,35,6,287,15,17,,,f,f,,,f,f,f,
1760,f,t,40,10,287,15,3,2020-03-28 07:16:25.545244+00,2020-03-28 07:16:32.148035+00,f,t,2020-03-28 07:16:16.071839+00,,f,t,f,
1759,f,t,13,9,287,14,33,2020-03-28 07:25:17.908858+00,2020-03-28 07:25:23.142511+00,f,t,2020-03-28 07:25:11.520844+00,,f,t,f,
1761,f,f,44,11,287,15,16,,,f,f,,,f,f,f,
1758,f,t,5,8,287,14,8,2020-03-28 07:31:25.421445+00,2020-03-28 07:31:33.381412+00,f,t,2020-03-28 07:31:18.301013+00,,f,t,f,
1754,f,f,23,4,287,15,30,,,f,t,2020-03-28 07:51:55.297071+00,,f,f,f,
1757,t,f,36,7,287,15,4,2020-03-28 07:52:22.119943+00,,f,t,2020-03-28 07:52:08.952235+00,,t,t,f,
1764,f,f,63,14,287,15,32,,,f,f,,,f,f,f,
1765,f,f,66,15,287,15,11,,,f,f,,,f,f,f,
1766,f,f,71,16,287,15,18,,,f,f,,,f,f,f,
1767,f,f,76,17,287,15,9,,,f,f,,,f,f,f,
1768,f,f,80,18,287,15,20,,,f,f,,,f,f,f,
1769,f,f,84,19,287,15,13,,,f,f,,,f,f,f,
1770,f,f,,20,287,,,,,f,f,,,f,f,f,
1771,f,f,90,21,287,15,28,,,f,f,,,f,f,f,
1772,f,f,95,22,287,15,22,,,f,f,,,f,f,f,
1773,f,f,103,23,287,15,15,,,f,f,,,f,f,f,
1774,f,f,108,24,287,15,12,,,f,f,,,f,f,f,
1775,f,f,112,25,287,15,25,,,f,f,,,f,f,f,
1776,f,f,115,26,287,15,10,,,f,f,,,f,f,f,
1777,f,f,123,27,287,15,1,,,f,f,,,f,f,f,
1778,f,f,125,28,287,15,19,,,f,f,,,f,f,f,
1779,f,f,126,29,287,15,2,,,f,f,,,f,f,f,
1780,f,f,135,30,287,15,29,,,f,f,,,f,f,f,
1781,f,f,143,31,287,15,24,,,f,f,,,f,f,f,
1782,f,f,29,32,287,14,23,,,f,f,,,f,f,f,
1783,f,f,144,33,287,15,27,,,f,f,,,f,f,f,
1784,f,f,152,34,287,15,34,,,f,f,,,f,f,f,
1785,f,f,18,35,287,14,5,,,f,f,,,f,f,f,
1786,f,f,7,1,230,15,17,,,f,f,,,f,f,f,
1787,f,f,10,2,230,15,10,,,f,f,,,f,f,f,
1788,f,f,18,3,230,15,28,,,f,f,,,f,f,f,
1789,f,f,25,4,230,15,16,,,f,f,,,f,f,f,
1790,f,f,29,5,230,15,23,,,f,f,,,f,f,f,
1791,f,f,34,6,230,15,15,,,f,f,,,f,f,f,
1792,f,f,36,7,230,15,33,,,f,f,,,f,f,f,
1793,f,f,6,8,230,14,5,,,f,f,,,f,f,f,
1794,f,f,15,9,230,14,6,,,f,f,,,f,f,f,
1795,f,f,41,10,230,15,20,,,f,f,,,f,f,f,
1796,f,f,42,11,230,15,2,,,f,f,,,f,f,f,
1797,f,f,48,12,230,15,24,,,f,f,,,f,f,f,
1798,f,f,54,13,230,15,34,,,f,f,,,f,f,f,
1799,f,f,57,14,230,15,11,,,f,f,,,f,f,f,
1800,f,f,70,15,230,15,32,,,f,f,,,f,f,f,
1801,f,f,71,16,230,15,30,,,f,f,,,f,f,f,
1802,f,f,73,17,230,15,18,,,f,f,,,f,f,f,
1803,f,f,81,18,230,15,14,,,f,f,,,f,f,f,
1804,f,f,87,19,230,15,13,,,f,f,,,f,f,f,
1805,f,f,,20,230,,,,,f,f,,,f,f,f,
1806,f,f,91,21,230,15,8,,,f,f,,,f,f,f,
1807,f,f,94,22,230,15,26,,,f,f,,,f,f,f,
1808,f,f,103,23,230,15,3,,,f,f,,,f,f,f,
1809,f,f,106,24,230,15,22,,,f,f,,,f,f,f,
1810,f,f,111,25,230,15,1,,,f,f,,,f,f,f,
1811,f,f,117,26,230,15,25,,,f,f,,,f,f,f,
1812,f,f,121,27,230,15,9,,,f,f,,,f,f,f,
1813,f,f,125,28,230,15,4,,,f,f,,,f,f,f,
1814,f,f,128,29,230,15,19,,,f,f,,,f,f,f,
1815,f,f,131,30,230,15,7,,,f,f,,,f,f,f,
1816,f,f,143,31,230,15,31,,,f,f,,,f,f,f,
1817,f,f,27,32,230,14,12,,,f,f,,,f,f,f,
1818,f,f,146,33,230,15,29,,,f,f,,,f,f,f,
1819,f,f,152,34,230,15,21,,,f,f,,,f,f,f,
1820,f,f,21,35,230,14,27,,,f,f,,,f,f,f,
1821,f,f,4,1,251,15,16,,,f,f,,,f,f,f,
1822,f,f,12,2,251,15,6,,,f,f,,,f,f,f,
1823,f,f,14,3,251,15,15,,,f,f,,,f,f,f,
1824,f,f,23,4,251,15,24,,,f,f,,,f,f,f,
1825,f,f,31,5,251,15,34,,,f,f,,,f,f,f,
1826,f,f,32,6,251,15,12,,,f,f,,,f,f,f,
1827,f,f,36,7,251,15,23,,,f,f,,,f,f,f,
1828,f,f,1,8,251,14,10,,,f,f,,,f,f,f,
1829,f,f,13,9,251,14,19,,,f,f,,,f,f,f,
1830,f,f,38,10,251,15,9,,,f,f,,,f,f,f,
1831,f,f,44,11,251,15,29,,,f,f,,,f,f,f,
1832,f,f,49,12,251,15,22,,,f,f,,,f,f,f,
1833,f,f,53,13,251,15,33,,,f,f,,,f,f,f,
1834,f,f,59,14,251,15,32,,,f,f,,,f,f,f,
1835,f,f,70,15,251,15,25,,,f,f,,,f,f,f,
1869,f,f,58,14,262,15,9,,,f,t,2020-03-28 07:03:33.230162+00,,f,f,f,
1836,f,f,71,16,251,15,5,,,f,f,,,f,f,f,
1837,f,f,75,17,251,15,4,,,f,f,,,f,f,f,
1876,f,t,91,21,262,15,25,2020-03-28 07:18:32.435204+00,2020-03-28 07:21:12.211755+00,f,t,2020-03-28 07:17:37.136136+00,,f,t,f,
1838,f,f,81,18,251,15,1,,,f,f,,,f,f,f,
1839,f,f,87,19,251,15,28,,,f,f,,,f,f,f,
1840,f,f,,20,251,,,,,f,f,,,f,f,f,
1841,f,f,90,21,251,15,14,,,f,f,,,f,f,f,
1842,f,f,98,22,251,15,26,,,f,f,,,f,f,f,
1843,f,f,99,23,251,15,30,,,f,f,,,f,f,f,
1844,f,f,104,24,251,15,8,,,f,f,,,f,f,f,
1845,f,f,111,25,251,15,11,,,f,f,,,f,f,f,
1846,f,f,118,26,251,15,27,,,f,f,,,f,f,f,
1847,f,f,120,27,251,15,21,,,f,f,,,f,f,f,
1848,f,f,125,28,251,15,3,,,f,f,,,f,f,f,
1849,f,f,128,29,251,15,17,,,f,f,,,f,f,f,
1850,f,f,136,30,251,15,2,,,f,f,,,f,f,f,
1851,f,f,142,31,251,15,13,,,f,f,,,f,f,f,
1852,f,f,30,32,251,14,20,,,f,f,,,f,f,f,
1853,f,f,145,33,251,15,18,,,f,f,,,f,f,f,
1854,f,f,151,34,251,15,31,,,f,f,,,f,f,f,
1855,f,f,20,35,251,14,7,,,f,f,,,f,f,f,
1856,f,f,3,1,262,15,10,,,f,f,,,f,f,f,
1857,f,f,9,2,262,15,30,,,f,f,,,f,f,f,
1858,f,f,18,3,262,15,32,,,f,f,,,f,f,f,
1859,f,f,24,4,262,15,26,,,f,f,,,f,f,f,
1860,f,f,28,5,262,15,11,,,f,f,,,f,f,f,
1861,f,f,35,6,262,15,13,,,f,f,,,f,f,f,
1862,f,f,36,7,262,15,27,,,f,f,,,f,f,f,
1863,f,f,4,8,262,14,31,,,f,f,,,f,f,f,
1864,f,f,12,9,262,14,34,,,f,f,,,f,f,f,
1865,f,f,38,10,262,15,6,,,f,f,,,f,f,f,
1866,f,f,42,11,262,15,15,,,f,f,,,f,f,f,
1867,f,f,47,12,262,15,22,,,f,f,,,f,f,f,
1868,f,f,54,13,262,15,8,,,f,f,,,f,f,f,
1870,f,f,66,15,262,15,21,,,f,f,,,f,f,f,
1871,f,f,71,16,262,15,23,,,f,f,,,f,f,f,
1872,f,f,76,17,262,15,4,,,f,f,,,f,f,f,
1873,f,f,81,18,262,15,28,,,f,f,,,f,f,f,
1874,f,f,85,19,262,15,33,,,f,f,,,f,f,f,
1875,f,f,,20,262,,,,,f,f,,,f,f,f,
1877,f,t,98,22,262,15,12,2020-03-28 07:32:24.151948+00,2020-03-28 07:32:28.655135+00,t,t,2020-03-28 07:32:16.782485+00,2020-03-28 09:22:59.704061+00,f,t,f,
1881,f,f,117,26,262,15,14,2020-03-28 11:40:48.062246+00,,t,t,2020-03-28 11:40:39.017318+00,2020-03-28 11:42:10.332068+00,f,t,f,
1878,f,f,101,23,262,15,16,,,f,f,,,f,f,f,
1879,t,f,108,24,262,15,1,2020-03-28 11:47:22.155128+00,,t,t,2020-03-28 11:47:11.849637+00,2020-03-28 12:35:14.052871+00,t,t,f,
1884,f,t,127,29,262,15,3,2020-03-28 09:35:22.733501+00,2020-03-28 09:35:27.341665+00,t,t,2020-03-28 09:35:16.459275+00,2020-03-28 10:08:32.430126+00,f,t,f,
1880,f,f,109,25,262,15,2,,,f,f,,,f,f,f,
1885,f,f,136,30,262,15,19,,,f,t,2020-03-28 10:52:24.969306+00,,f,f,f,
1886,f,t,143,31,262,15,7,2020-03-28 10:53:24.948532+00,2020-03-28 10:53:48.569033+00,t,t,2020-03-28 10:53:08.486922+00,2020-03-28 11:14:01.54058+00,f,t,f,
1889,f,f,152,34,262,15,24,,,f,t,2020-03-28 11:21:10.88045+00,,f,f,f,
1890,f,f,18,35,262,14,5,,,f,t,2020-03-28 11:30:42.323277+00,,f,f,f,
1887,f,f,28,32,262,14,29,,,f,f,,,f,f,f,
1883,f,f,125,28,262,15,18,2020-03-28 11:31:12.521589+00,,t,t,2020-03-28 11:30:55.689399+00,2020-03-28 11:34:50.210441+00,f,t,f,
1888,f,f,145,33,262,15,17,,,f,f,,,f,f,f,
1882,f,f,120,27,262,15,20,,,f,t,2020-03-28 11:40:32.564247+00,,f,f,f,
1891,f,f,5,1,236,15,14,,,f,f,,,f,f,f,
1892,f,f,10,2,236,15,16,,,f,f,,,f,f,f,
1893,f,f,19,3,236,15,20,,,f,f,,,f,f,f,
1894,f,f,26,4,236,15,27,,,f,f,,,f,f,f,
1895,f,f,28,5,236,15,24,,,f,f,,,f,f,f,
1896,f,f,35,6,236,15,9,,,f,f,,,f,f,f,
1897,f,f,36,7,236,15,17,,,f,f,,,f,f,f,
1898,f,f,1,8,236,14,11,,,f,f,,,f,f,f,
1899,f,f,17,9,236,14,10,,,f,f,,,f,f,f,
1900,f,f,39,10,236,15,1,,,f,f,,,f,f,f,
1901,f,f,46,11,236,15,28,,,f,f,,,f,f,f,
1902,f,f,50,12,236,15,15,,,f,f,,,f,f,f,
1903,f,f,56,13,236,15,21,,,f,f,,,f,f,f,
1904,f,f,60,14,236,15,12,,,f,f,,,f,f,f,
1905,f,f,66,15,236,15,26,,,f,f,,,f,f,f,
1906,f,f,71,16,236,15,3,,,f,f,,,f,f,f,
1907,f,f,74,17,236,15,6,,,f,f,,,f,f,f,
1908,f,f,80,18,236,15,4,,,f,f,,,f,f,f,
1909,f,f,86,19,236,15,2,,,f,f,,,f,f,f,
1910,f,f,,20,236,,,,,f,f,,,f,f,f,
1911,f,f,89,21,236,15,25,,,f,f,,,f,f,f,
1912,f,f,95,22,236,15,31,,,f,f,,,f,f,f,
1913,f,f,102,23,236,15,22,,,f,f,,,f,f,f,
1914,f,f,107,24,236,15,13,,,f,f,,,f,f,f,
1915,f,f,114,25,236,15,19,,,f,f,,,f,f,f,
1916,f,f,116,26,236,15,23,,,f,f,,,f,f,f,
1917,f,f,123,27,236,15,29,,,f,f,,,f,f,f,
1938,t,t,55,13,122,15,16,2020-03-28 08:42:22.896545+00,2020-03-28 07:56:53.95074+00,t,t,2020-03-28 08:42:17.63511+00,2020-03-28 08:42:29.931216+00,t,t,f,
1941,f,f,71,16,122,15,21,,,f,f,,,f,t,f,
1918,f,f,125,28,236,15,7,,,f,f,,,f,f,f,
1936,f,t,42,11,122,15,30,2020-03-28 07:46:09.241614+00,2020-03-28 07:46:17.665293+00,t,t,2020-03-28 07:46:01.926015+00,2020-03-28 07:51:05.863013+00,f,t,f,
1934,f,t,16,9,122,14,6,2020-03-28 06:47:08.829282+00,2020-03-28 06:48:53.492024+00,f,t,2020-03-28 06:44:38.578134+00,,f,t,f,
1919,f,f,128,29,236,15,32,,,f,f,,,f,f,f,
1937,f,t,50,12,122,15,28,2020-03-28 07:12:49.133707+00,2020-03-28 07:12:55.233685+00,f,t,2020-03-28 07:12:28.167833+00,,f,t,f,
1940,f,f,65,15,122,15,25,,,f,t,2020-03-28 08:42:09.976603+00,,f,t,f,
1920,f,f,133,30,236,15,33,,,f,f,,,f,f,f,
1921,f,f,138,31,236,15,30,,,f,f,,,f,f,f,
1922,f,f,25,32,236,14,18,,,f,f,,,f,f,f,
1923,f,f,144,33,236,15,5,,,f,f,,,f,f,f,
1924,f,f,151,34,236,15,8,,,f,f,,,f,f,f,
1925,f,f,19,35,236,14,34,,,f,f,,,f,f,f,
1926,f,f,6,1,122,15,4,,,f,f,,,f,f,f,
1927,f,f,10,2,122,15,19,,,f,f,,,f,f,f,
1939,f,f,60,14,122,15,31,2020-03-28 08:21:17.82683+00,,f,t,2020-03-28 08:21:11.865358+00,,f,t,f,
1928,f,f,15,3,122,15,34,,,f,f,,,f,f,f,
1929,f,f,23,4,122,15,2,,,f,f,,,f,f,f,
1930,f,f,31,5,122,15,22,,,f,f,,,f,f,f,
1931,f,f,34,6,122,15,14,,,f,f,,,f,f,f,
1932,f,f,36,7,122,15,10,,,f,f,,,f,f,f,
1933,f,f,4,8,122,14,27,,,f,f,,,f,f,f,
1935,f,f,38,10,122,15,20,,,f,f,,,f,f,f,
1942,f,f,75,17,122,15,29,,,f,f,,,f,f,f,
1943,f,f,77,18,122,15,9,,,f,f,,,f,f,f,
1944,f,f,84,19,122,15,3,,,f,f,,,f,f,f,
1945,f,f,,20,122,,,,,f,f,,,f,f,f,
1946,f,f,93,21,122,15,1,,,f,f,,,f,f,f,
1947,f,f,95,22,122,15,5,,,f,f,,,f,f,f,
1948,f,f,102,23,122,15,12,,,f,f,,,f,f,f,
1949,f,f,107,24,122,15,8,,,f,f,,,f,f,f,
1950,f,f,112,25,122,15,7,,,f,f,,,f,f,f,
1951,f,f,118,26,122,15,11,,,f,f,,,f,f,f,
1952,f,f,124,27,122,15,24,,,f,f,,,f,f,f,
1953,f,f,125,28,122,15,18,,,f,f,,,f,f,f,
1954,f,f,126,29,122,15,23,,,f,f,,,f,f,f,
1955,f,f,135,30,122,15,26,,,f,f,,,f,f,f,
1956,f,f,140,31,122,15,15,,,f,f,,,f,f,f,
1957,f,f,29,32,122,14,32,,,f,f,,,f,f,f,
1972,f,t,50,12,121,15,1,2020-03-28 11:33:28.635414+00,2020-03-28 11:35:08.348468+00,f,t,2020-03-28 11:33:16.745184+00,,f,t,f,
1958,f,f,144,33,122,15,33,,,f,f,,,f,f,f,
1959,f,f,150,34,122,15,17,,,f,f,,,f,f,f,
1968,f,t,1,8,121,14,19,2020-03-28 09:30:30.786843+00,2020-03-28 09:30:43.284537+00,f,t,2020-03-28 09:27:53.040834+00,,f,t,f,
1973,t,t,55,13,121,15,25,2020-03-28 12:41:46.650595+00,2020-03-28 12:41:53.232104+00,f,t,2020-03-28 12:41:38.737407+00,,t,t,f,
1960,f,f,22,35,122,14,13,,,f,f,,,f,f,f,
1961,f,f,6,1,121,15,3,,,f,f,,,f,f,f,
1969,f,t,16,9,121,14,2,2020-03-28 10:31:47.127594+00,2020-03-28 10:32:15.38641+00,t,t,2020-03-28 10:31:39.963012+00,2020-03-28 11:31:31.178864+00,f,t,f,
1962,f,f,10,2,121,15,26,,,f,f,,,f,f,f,
1963,f,f,13,3,121,15,17,,,f,f,,,f,f,f,
1964,f,f,23,4,121,15,12,,,f,f,,,f,f,f,
1965,f,f,27,5,121,15,16,,,f,f,,,f,f,f,
1966,f,f,32,6,121,15,21,,,f,f,,,f,f,f,
1967,f,f,36,7,121,15,15,,,f,f,,,f,f,f,
1970,f,f,39,10,121,15,34,,,f,f,,,f,f,f,
1971,f,f,44,11,121,15,9,,,f,f,,,f,f,f,
1974,f,f,60,14,121,15,7,,,f,f,,,f,f,f,
1975,f,f,68,15,121,15,30,,,f,f,,,f,f,f,
1976,f,f,71,16,121,15,23,,,f,f,,,f,f,f,
